"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene","diffexpressed","delabel"
"PKN1",9.53569375844959e-205,0.157842664572117,0.154,0.075,6.06098230980814e-200,"Brain","PKN1","No",NA
"TMTC2",1.83724425865057e-204,0.177137626110725,0.128,0.057,1.16777082324089e-199,"Brain","TMTC2","No",NA
"DDAH2",2.03934388961374e-204,0.23006080878021,0.102,0.042,1.29622736967739e-199,"Brain","DDAH2","No",NA
"CSDE1.1",1.23182564427207e-203,0.0900810802700436,0.235,0.129,7.82960697755771e-199,"Brain","CSDE1","No",NA
"SPIN1",3.42899988983278e-202,0.174034402990617,0.144,0.068,2.17950661997661e-197,"Brain","SPIN1","No",NA
"NCOR1.1",4.25327305763703e-202,0.0686099699441818,0.228,0.124,2.70342288816467e-197,"Brain","NCOR1","No",NA
"ATP11B",4.33495744803187e-202,0.187428971675356,0.112,0.048,2.75534230354354e-197,"Brain","ATP11B","No",NA
"CDC42BPA",8.75928655869627e-202,0.0701221170170521,0.305,0.177,5.56749012957294e-197,"Brain","CDC42BPA","No",NA
"DYNLL1.1",1.84462943530066e-201,0.083747239794671,0.198,0.104,1.17246491537146e-196,"Brain","DYNLL1","No",NA
"CHSY3.1",2.2886613012107e-201,0.0812328082365057,0.255,0.143,1.45469600966254e-196,"Brain","CHSY3","No",NA
"SCP2",6.37017036204997e-201,0.198600839958673,0.11,0.047,4.04894398382258e-196,"Brain","SCP2","No",NA
"DGKH.1",7.34823661139962e-201,0.0156946962789908,0.344,0.204,4.67061267257171e-196,"Brain","DGKH","No",NA
"RGS3.1",1.14853838057361e-200,0.156916723617032,0.161,0.08,7.30022480076394e-196,"Brain","RGS3","No",NA
"NOTCH1",1.93386497790553e-200,0.119516782996809,0.156,0.076,1.22918391860654e-195,"Brain","NOTCH1","No",NA
"HBA2.1",6.38560707552792e-200,-0.49868790532682,0.126,0.228,4.0587557132763e-195,"Brain","HBA2","No",NA
"RDH11",7.3729657261631e-200,0.177813151142712,0.103,0.042,4.68633074520653e-195,"Brain","RDH11","No",NA
"CSNK1E.1",1.05179688924185e-199,0.122181968478847,0.177,0.09,6.68532620771012e-195,"Brain","CSNK1E","No",NA
"NAP1L1.1",2.75235447045915e-199,0.12292798941688,0.214,0.116,1.74942402496854e-194,"Brain","NAP1L1","No",NA
"SH2D3C.1",3.39016431293588e-199,0.0520369529781222,0.229,0.125,2.15482233894518e-194,"Brain","SH2D3C","No",NA
"GRB2",5.02259380255204e-199,0.10751494710122,0.143,0.068,3.1924108468401e-194,"Brain","GRB2","No",NA
"AKAP11",6.55605837632051e-199,0.186656396875261,0.102,0.042,4.16709626457308e-194,"Brain","AKAP11","No",NA
"PUM1.1",6.56244272720249e-199,0.0579520681627597,0.267,0.152,4.17115422183718e-194,"Brain","PUM1","No",NA
"DNAJC10",1.62804345785116e-198,0.143100201811058,0.11,0.047,1.03480070224478e-193,"Brain","DNAJC10","No",NA
"SMARCA5",1.69203001984928e-197,0.186232385872926,0.114,0.049,1.0754712009164e-192,"Brain","SMARCA5","No",NA
"GPM6A",2.08250926997142e-197,0.024570399674235,0.14,0.065,1.32366371708653e-192,"Brain","GPM6A","No",NA
"LAPTM4B",3.41891641051607e-197,0.142099799999927,0.11,0.047,2.17309745968812e-192,"Brain","LAPTM4B","No",NA
"PRPF40A",8.32521840815727e-197,0.137497979794327,0.144,0.069,5.29159207240884e-192,"Brain","PRPF40A","No",NA
"ZNF148.1",4.27112411552301e-196,0.0412410424656253,0.209,0.112,2.71476919906758e-191,"Brain","ZNF148","No",NA
"ARHGDIA",5.35286353432955e-196,0.112608938888731,0.157,0.077,3.4023335910552e-191,"Brain","ARHGDIA","No",NA
"FEZ2",7.52625197181894e-196,0.154646568816332,0.1,0.041,4.78376101580784e-191,"Brain","FEZ2","No",NA
"LARP1.1",9.18978106168196e-196,0.117050217510725,0.202,0.108,5.84111674061567e-191,"Brain","LARP1","No",NA
"HEG1.1",1.20235054519074e-195,0.0135602492463329,0.3,0.174,7.64226030028689e-191,"Brain","HEG1","No",NA
"C14orf159",2.39486112933681e-195,0.156326571820473,0.114,0.05,1.52219768241777e-190,"Brain","C14orf159","No",NA
"STK10",7.61580653231536e-195,0.151598456917987,0.129,0.059,4.84068279000497e-190,"Brain","STK10","No",NA
"HDGF",7.7887629043688e-195,0.178670839424357,0.125,0.057,4.95061558964585e-190,"Brain","HDGF","No",NA
"MPDZ.1",3.77041857165164e-194,0.0844740385107923,0.193,0.101,2.3965157483275e-189,"Brain","MPDZ","No",NA
"PAK2.1",7.29704750025299e-194,0.0759539142811685,0.191,0.1,4.6380763616358e-189,"Brain","PAK2","No",NA
"SUMO2",1.88011799395398e-193,0.138057556959403,0.113,0.049,1.19502179813709e-188,"Brain","SUMO2","No",NA
"TNKS.1",1.96263421179621e-193,0.0861000879604714,0.179,0.092,1.24746993135979e-188,"Brain","TNKS","No",NA
"SLK",2.76788380982569e-193,0.155401149277789,0.135,0.064,1.75929462836331e-188,"Brain","SLK","No",NA
"KIAA1432",4.645393930083e-193,0.178224642193607,0.112,0.049,2.95265883590006e-188,"Brain","KIAA1432","No",NA
"RB1CC1",8.5217922896972e-193,0.121505731742745,0.152,0.075,5.41653639725443e-188,"Brain","RB1CC1","No",NA
"ZMYND11",1.81762167554518e-192,0.102079256770931,0.151,0.074,1.15529851319327e-187,"Brain","ZMYND11","No",NA
"CLCN3",6.43001893641408e-192,0.0875897084915385,0.139,0.066,4.08698433617415e-187,"Brain","CLCN3","No",NA
"TTC7B",1.24148664888139e-191,0.0897145051170121,0.131,0.061,7.89101328895502e-187,"Brain","TTC7B","No",NA
"PPP1CA",2.10384056479251e-191,0.189678547195225,0.111,0.048,1.33722210138777e-186,"Brain","PPP1CA","No",NA
"HDLBP.1",3.32821820076508e-191,0.0478126713595366,0.182,0.094,2.11544877058829e-186,"Brain","HDLBP","No",NA
"NBAS",2.36972418743398e-190,0.101372923817715,0.153,0.075,1.50622039077491e-185,"Brain","NBAS","No",NA
"CNOT4",2.54644549007848e-190,0.0860752279499182,0.135,0.064,1.61854621794878e-185,"Brain","CNOT4","No",NA
"RFTN2",3.43519216511895e-190,0.14769955357215,0.111,0.048,2.18344249207126e-185,"Brain","RFTN2","No",NA
"UBTF",3.86438699592434e-190,0.0352851594834656,0.125,0.057,2.45624301847947e-185,"Brain","UBTF","No",NA
"USP7",4.05050324792728e-190,0.195659897274208,0.102,0.043,2.57454036941506e-185,"Brain","USP7","No",NA
"ARHGEF7.1",1.08350445117232e-189,0.118310232474581,0.21,0.114,6.88686264209639e-185,"Brain","ARHGEF7","No",NA
"ATP2A2.1",1.12258194360487e-189,0.0999202111950219,0.169,0.086,7.13524309174693e-185,"Brain","ATP2A2","No",NA
"RAPGEF2.1",1.24616476403532e-189,0.0739868102885501,0.307,0.182,7.92074785668488e-185,"Brain","RAPGEF2","No",NA
"SEPT2.1",1.69892798356958e-189,0.0685794891176186,0.296,0.174,1.07985561563666e-184,"Brain","SEPT2","No",NA
"PAFAH1B1.1",2.13501026809817e-189,0.0569027572317726,0.216,0.118,1.35703387650588e-184,"Brain","PAFAH1B1","No",NA
"SEPN1.1",2.43513070532117e-189,0.0735912074226324,0.199,0.107,1.54779342760919e-184,"Brain","SEPN1","No",NA
"CCDC88A.1",3.14907114937504e-189,0.0520069532059579,0.229,0.128,2.00158111325427e-184,"Brain","CCDC88A","No",NA
"CEP350.1",4.37499013243202e-189,0.0950557512477992,0.196,0.105,2.78078747807512e-184,"Brain","CEP350","No",NA
"HIF3A.1",5.52693063204338e-189,-1.33052935988189,0.057,0.134,3.51297237903309e-184,"Brain","HIF3A","Down","HIF3A"
"SERPINB6",1.03695598320733e-188,0.0848241386881836,0.152,0.075,6.59099592486408e-184,"Brain","SERPINB6","No",NA
"MTSS1",9.21968530816203e-188,-0.0080358238108591,0.321,0.19,5.86012417872087e-183,"Brain","MTSS1","No",NA
"FMNL2.1",3.00151547563741e-187,-1.36460698313997,0.126,0.21,1.90779325146989e-182,"Brain","FMNL2","Down","FMNL2"
"RAD21",4.83029499517018e-187,0.151944169599289,0.124,0.057,3.07018380188012e-182,"Brain","RAD21","No",NA
"IPO7",4.85635108909362e-187,0.1696622177252,0.132,0.062,3.08674531573879e-182,"Brain","IPO7","No",NA
"SMARCC2",8.35347532433641e-187,0.151939774130057,0.115,0.052,5.30955245090147e-182,"Brain","SMARCC2","No",NA
"STAU2.1",2.40876118607074e-186,0.0462217333047716,0.165,0.084,1.53103269747843e-181,"Brain","STAU2","No",NA
"CREBBP.1",5.42634546484866e-186,0.0209159824445924,0.238,0.134,3.44903944091246e-181,"Brain","CREBBP","No",NA
"AHCYL1",1.46391666289345e-185,0.175989660087807,0.115,0.051,9.30480070101708e-181,"Brain","AHCYL1","No",NA
"FAR1",1.98476509543874e-185,0.0711321549777244,0.13,0.061,1.26153654231182e-180,"Brain","FAR1","No",NA
"PCDH12",3.18279517438353e-185,0.0502069014632898,0.156,0.078,2.02301644078991e-180,"Brain","PCDH12","No",NA
"ZEB2",3.23690986870954e-185,0.185931211254974,0.154,0.077,2.05741228165047e-180,"Brain","ZEB2","No",NA
"SEL1L",1.1740029845476e-184,0.152382548011524,0.11,0.048,7.462080370083e-180,"Brain","SEL1L","No",NA
"MRFAP1",2.40795153170271e-184,0.147344175570395,0.153,0.077,1.53051807306556e-179,"Brain","MRFAP1","No",NA
"TNFAIP1",4.2764607836148e-184,0.182374998472491,0.12,0.055,2.7181612386734e-179,"Brain","TNFAIP1","No",NA
"FBXL17.1",7.19769051091704e-184,0.0471427404312106,0.208,0.113,4.57492406564398e-179,"Brain","FBXL17","No",NA
"CHD4.1",3.85419660078266e-183,0.081609273531001,0.167,0.086,2.44976590142347e-178,"Brain","CHD4","No",NA
"HSBP1",4.11723789491906e-183,0.20481836980713,0.1,0.042,2.6169575783895e-178,"Brain","HSBP1","No",NA
"LAMB2.1",4.53688660931578e-183,0.0951260392961981,0.196,0.106,2.8836904977472e-178,"Brain","LAMB2","No",NA
"CAPRIN1",7.02766267313491e-183,0.159931414867873,0.109,0.048,4.46685267167128e-178,"Brain","CAPRIN1","No",NA
"TRIO.1",2.70423643551982e-182,0.0814701875653494,0.374,0.232,1.71883972078075e-177,"Brain","TRIO","No",NA
"ZYG11B",3.79887479250437e-182,0.151058291438978,0.117,0.053,2.4146028068637e-177,"Brain","ZYG11B","No",NA
"THSD1",7.99831436332354e-182,0.0217010704460514,0.144,0.07,5.08380859247208e-177,"Brain","THSD1","No",NA
"WDR60",9.43283566277955e-182,0.123962453523412,0.106,0.046,5.99560467561931e-177,"Brain","WDR60","No",NA
"KIAA2026.1",1.58310420078025e-181,0.0193797787312713,0.159,0.08,1.00623686105793e-176,"Brain","KIAA2026","No",NA
"ADAR",2.22454473468139e-181,0.114903979100393,0.143,0.07,1.41394287881084e-176,"Brain","ADAR","No",NA
"SLAIN2",2.78334767004977e-181,0.181449310317901,0.103,0.045,1.76912361256033e-176,"Brain","SLAIN2","No",NA
"PARVA",3.1357518041315e-181,0.115724619034568,0.149,0.074,1.99311520422403e-176,"Brain","PARVA","No",NA
"SECISBP2L",3.77912170938525e-181,0.0627340375495309,0.144,0.071,2.40204754970236e-176,"Brain","SECISBP2L","No",NA
"PPP2R5E.1",3.84254937820228e-181,0.0698605056954322,0.183,0.097,2.44236281027915e-176,"Brain","PPP2R5E","No",NA
"MARCH7",4.68836895490651e-181,0.0730748580395892,0.152,0.076,2.97997419142813e-176,"Brain","MARCH7","No",NA
"CEP112.1",9.6655507091279e-181,0.0332165675194647,0.246,0.14,6.14352068622879e-176,"Brain","CEP112","No",NA
"HECTD4.1",2.91595273673264e-180,0.0875742748736152,0.17,0.089,1.85340871899464e-175,"Brain","HECTD4","No",NA
"SMAD5",3.07285914282609e-180,0.121721761554943,0.146,0.073,1.95313999977169e-175,"Brain","SMAD5","No",NA
"PPP4R1",4.26334405233588e-180,0.126402468177688,0.129,0.061,2.70982411310521e-175,"Brain","PPP4R1","No",NA
"CHD9.1",1.47805101867241e-179,0.0496577980273281,0.288,0.17,9.3946400797837e-175,"Brain","CHD9","No",NA
"KLF3.1",1.77668328018078e-179,0.0742189005056328,0.161,0.083,1.1292776597157e-174,"Brain","KLF3","No",NA
"WDR26",1.85151030291736e-179,0.0749929771930105,0.136,0.066,1.1768384636373e-174,"Brain","WDR26","No",NA
"H1FX.1",1.97811713243679e-179,0.0604853478621696,0.197,0.107,1.25731103054815e-174,"Brain","H1FX","No",NA
"SH3GLB1",2.00683019174417e-179,0.0904254283556456,0.136,0.066,1.27556133817451e-174,"Brain","SH3GLB1","No",NA
"YBX1",3.6312254960776e-179,0.158760123416074,0.117,0.054,2.30804323756188e-174,"Brain","YBX1","No",NA
"FAM120A",5.01247792312827e-179,0.0763331680429424,0.155,0.078,3.18598109271956e-174,"Brain","FAM120A","No",NA
"FYN",6.9061245691699e-179,0.00587807047868605,0.327,0.197,4.38960183741008e-174,"Brain","FYN","No",NA
"SP3",9.37330979267006e-179,0.0913828732624411,0.116,0.053,5.95776943731902e-174,"Brain","SP3","No",NA
"NDUFS1",1.01464440623587e-178,0.103929168306417,0.144,0.071,6.44918131047583e-174,"Brain","NDUFS1","No",NA
"ZDHHC21",1.98229119335379e-178,0.0759754284920313,0.115,0.052,1.2599641054076e-173,"Brain","ZDHHC21","No",NA
"PPFIBP1.1",2.05740351317706e-178,-0.0531005292530726,0.279,0.163,1.30770624701047e-173,"Brain","PPFIBP1","No",NA
"SPRED2",7.03138039681901e-178,0.163543121643539,0.115,0.052,4.46921569402213e-173,"Brain","SPRED2","No",NA
"HIVEP1",1.65525222235747e-177,0.141577766236791,0.109,0.049,1.05209486505263e-172,"Brain","HIVEP1","No",NA
"ELK4",1.62894415452518e-176,0.0701468189282806,0.123,0.057,1.03537319405775e-171,"Brain","ELK4","No",NA
"YWHAQ",2.24249291617759e-176,0.135960161868507,0.122,0.057,1.42535092245164e-171,"Brain","YWHAQ","No",NA
"TTLL5",1.12675290719792e-175,0.0577877285947133,0.16,0.082,7.16175415344072e-171,"Brain","TTLL5","No",NA
"NCL.1",3.03134508505445e-175,0.124549447183868,0.155,0.079,1.92675324951146e-170,"Brain","NCL","No",NA
"ARHGEF3.1",3.05904438658414e-175,-1.43295599017266,0.104,0.182,1.94435920255674e-170,"Brain","ARHGEF3","Down","ARHGEF3"
"CEP68",4.25563089593033e-175,0.14667594450064,0.134,0.065,2.70492155376228e-170,"Brain","CEP68","No",NA
"CSNK1A1.1",4.57243590100531e-175,0.00633768232923826,0.241,0.138,2.90628598303799e-170,"Brain","CSNK1A1","No",NA
"KCMF1",5.52330990273187e-175,0.115468284363774,0.111,0.05,3.5106710072754e-170,"Brain","KCMF1","No",NA
"CSNK1G3",7.66412549520783e-175,0.113854287509383,0.109,0.049,4.87139480600905e-170,"Brain","CSNK1G3","No",NA
"ARID1A.1",8.03319746681051e-175,0.0501018015248913,0.209,0.116,5.10598064187943e-170,"Brain","ARID1A","No",NA
"COX6C",1.25062437262996e-174,0.14410320299076,0.123,0.058,7.94909357487327e-170,"Brain","COX6C","No",NA
"PSMA7",1.60756029571649e-174,0.114515040456044,0.125,0.059,1.02178139956036e-169,"Brain","PSMA7","No",NA
"PPIB.1",1.81488338377777e-174,0.00789990520253481,0.248,0.142,1.15355802756299e-169,"Brain","PPIB","No",NA
"BCLAF1",5.3459987686271e-174,0.107977822131779,0.136,0.066,3.39797027732707e-169,"Brain","BCLAF1","No",NA
"FAM120B",5.37007383889349e-174,0.0750939616391402,0.134,0.065,3.41327263273909e-169,"Brain","FAM120B","No",NA
"VPS35",9.53112461808492e-174,0.106748013045809,0.118,0.055,6.05807811850096e-169,"Brain","VPS35","No",NA
"MAP2K1",1.5689567471398e-173,0.115654044500971,0.127,0.061,9.97244598049527e-169,"Brain","MAP2K1","No",NA
"NIPBL.1",2.40691391011594e-173,0.0368328423147437,0.291,0.173,1.52985855040879e-168,"Brain","NIPBL","No",NA
"HIVEP2",3.23723249063958e-173,0.120240664884269,0.118,0.055,2.05761734337543e-168,"Brain","HIVEP2","No",NA
"LONP2",3.24076684873905e-173,0.0785576446136658,0.147,0.074,2.05986381672703e-168,"Brain","LONP2","No",NA
"AAK1",3.70942233789185e-173,0.124523250164432,0.132,0.064,2.35774593218744e-168,"Brain","AAK1","No",NA
"N4BP1",1.10876029451202e-172,0.124824309085045,0.107,0.048,7.04739130794788e-168,"Brain","N4BP1","No",NA
"C11orf49",2.6435919600965e-172,0.147981718186952,0.129,0.062,1.68029348575693e-167,"Brain","C11orf49","No",NA
"PDE4B",4.40692392335683e-172,0.0226136407107997,0.14,0.069,2.80108491492484e-167,"Brain","PDE4B","No",NA
"EML4.1",5.83037763012566e-172,0.0946464510992233,0.177,0.095,3.70584632548417e-167,"Brain","EML4","No",NA
"TENC1",1.37840077028515e-171,0.179165811488344,0.114,0.053,8.76125313600947e-167,"Brain","TENC1","No",NA
"TSC22D2",1.83693826412735e-171,0.107294325174025,0.138,0.068,1.16757633006199e-166,"Brain","TSC22D2","No",NA
"CADPS2.1",2.07310915136411e-171,0.0483334523115304,0.212,0.119,1.31768890769854e-166,"Brain","CADPS2","No",NA
"CAND1",2.64535867280063e-171,0.154391204265364,0.101,0.045,1.68141642601881e-166,"Brain","CAND1","No",NA
"SMCHD1.1",3.46610891782939e-171,-0.000589635548360334,0.195,0.107,2.20309348926154e-166,"Brain","SMCHD1","No",NA
"UBE2J1",4.9448420938404e-171,0.0614002493209509,0.138,0.068,3.1429910832659e-166,"Brain","UBE2J1","No",NA
"NF1.1",5.09330318401066e-171,0.0146406274534732,0.285,0.17,3.23735443678901e-166,"Brain","NF1","No",NA
"CHST15",7.83258089294628e-171,0.0489335093117726,0.16,0.083,4.97846674136559e-166,"Brain","CHST15","No",NA
"DNM2.1",2.68563851774912e-170,0.0488914104786415,0.176,0.094,1.70701869826652e-165,"Brain","DNM2","No",NA
"YIPF4",1.4548547893509e-169,0.12282285086985,0.13,0.063,9.24720252659325e-165,"Brain","YIPF4","No",NA
"ZC3HAV1",4.70830901406795e-169,0.101376060616478,0.133,0.065,2.99264829243173e-164,"Brain","ZC3HAV1","No",NA
"LARGE.1",5.28563177287305e-169,0.0258748432513785,0.199,0.11,3.35960041115584e-164,"Brain","LARGE","No",NA
"EVL.1",5.57441889245791e-169,0.106692937216004,0.156,0.081,3.54315639223517e-164,"Brain","EVL","No",NA
"AFF4.1",1.0278499275694e-168,0.0225245850394706,0.171,0.091,6.53311692462386e-164,"Brain","AFF4","No",NA
"ARFGEF2",2.95191984173383e-168,0.0665709056820194,0.139,0.069,1.87626977060444e-163,"Brain","ARFGEF2","No",NA
"PAPOLA",6.52851223378349e-168,0.0331853933922142,0.153,0.078,4.14958766091512e-163,"Brain","PAPOLA","No",NA
"PHF3",8.24872305171554e-168,0.104806545777677,0.127,0.062,5.24297085890091e-163,"Brain","PHF3","No",NA
"TNRC18",1.28892461731843e-167,0.0718594250121805,0.133,0.065,8.19253376013769e-163,"Brain","TNRC18","No",NA
"TGOLN2",1.47115239334625e-167,0.0878508860116849,0.144,0.073,9.35079172734813e-163,"Brain","TGOLN2","No",NA
"ITGAV.1",1.8036118939182e-167,0.039513254438128,0.162,0.085,1.14639375589335e-162,"Brain","ITGAV","No",NA
"COPB1",2.05044483803681e-167,0.0932631971515163,0.128,0.062,1.30328324350458e-162,"Brain","COPB1","No",NA
"RFX7",2.62766962748106e-167,0.0494008083125257,0.147,0.075,1.67017309192323e-162,"Brain","RFX7","No",NA
"RAB2A.1",6.15058141417751e-167,0.0587421187405504,0.202,0.113,3.90937105266537e-162,"Brain","RAB2A","No",NA
"ROCK2.1",6.84925210649321e-167,0.0474137646365755,0.282,0.17,4.35345313140815e-162,"Brain","ROCK2","No",NA
"PDS5A.1",8.77944754878217e-167,-0.015353704868964,0.221,0.125,5.58030465648144e-162,"Brain","PDS5A","No",NA
"COX5B",1.60466925061002e-166,0.127762680413531,0.113,0.052,1.01994382238024e-161,"Brain","COX5B","No",NA
"KDM5B.1",3.28812458564071e-166,0.0696356863231835,0.16,0.084,2.08996486787909e-161,"Brain","KDM5B","No",NA
"EP300.1",5.2934073565086e-166,0.0452775344698719,0.164,0.087,3.36454264987043e-161,"Brain","EP300","No",NA
"USP9X.1",5.81875051225398e-166,0.0720991464490794,0.164,0.086,3.69845601309375e-161,"Brain","USP9X","No",NA
"CYBA",1.1404878552567e-165,0.138823404674371,0.11,0.051,7.24905485679712e-161,"Brain","CYBA","No",NA
"BTG1.1",1.32004109012876e-165,0.020406823469864,0.18,0.098,8.39031317296742e-161,"Brain","BTG1","No",NA
"FAM107B.1",1.4144842772795e-165,0.0288716855958087,0.153,0.079,8.99060351481623e-161,"Brain","FAM107B","No",NA
"UBE2K.1",2.47445220448857e-165,0.0062566927588763,0.195,0.107,1.57278656569498e-160,"Brain","UBE2K","No",NA
"HIPK3",2.66331158136904e-165,0.0754481074485773,0.149,0.076,1.69282747423397e-160,"Brain","HIPK3","No",NA
"TOP1.1",4.61707698590193e-165,0.0407162452011858,0.181,0.098,2.93466030300913e-160,"Brain","TOP1","No",NA
"SFPQ.1",6.37162284556206e-165,0.019462459410984,0.21,0.119,4.0498671968677e-160,"Brain","SFPQ","No",NA
"DNAJB14",7.10408005752029e-165,0.0656094162130123,0.117,0.055,4.51542432536047e-160,"Brain","DNAJB14","No",NA
"UBR4",8.4958209273891e-165,0.103463927843059,0.128,0.063,5.40002873965778e-160,"Brain","UBR4","No",NA
"BPTF.1",1.05976371770217e-164,0.0305267439281249,0.331,0.204,6.73596416608678e-160,"Brain","BPTF","No",NA
"CDC42BPB.1",1.15871057466574e-164,0.00923375485745681,0.198,0.11,7.3648802836329e-160,"Brain","CDC42BPB","No",NA
"KIF13A.1",1.26069679001023e-164,0.0014227584256512,0.209,0.118,8.01311486698404e-160,"Brain","KIF13A","No",NA
"VWA8",1.4002034954395e-164,0.0728299039585897,0.104,0.047,8.899833437363e-160,"Brain","VWA8","No",NA
"DISP1",3.46332485361199e-164,0.0632564652419714,0.109,0.05,2.20132391020432e-159,"Brain","DISP1","No",NA
"ELOVL5",5.68876750114224e-164,0.074686953693252,0.137,0.068,3.61583751140102e-159,"Brain","ELOVL5","No",NA
"TRAM1.1",9.08137365458021e-164,-0.0362684336576968,0.186,0.101,5.77221190858773e-159,"Brain","TRAM1","No",NA
"COMT",2.78699062813619e-163,0.107948515861926,0.117,0.055,1.77143911314964e-158,"Brain","COMT","No",NA
"ZNRF1",3.70603949332971e-163,0.0984744159830813,0.139,0.07,2.35559576235529e-158,"Brain","ZNRF1","No",NA
"HBG2.1",5.06835167484191e-163,-0.317393559218456,0.135,0.226,3.22149500804626e-158,"Brain","HBG2","No",NA
"RBMS2.1",1.25635830924977e-162,0.038167510947694,0.168,0.089,7.98553904942244e-158,"Brain","RBMS2","No",NA
"CPEB4",1.93466218150125e-162,0.0826875240470164,0.111,0.052,1.22969062918401e-157,"Brain","CPEB4","No",NA
"VAMP3",3.09284168900682e-162,0.12801608687426,0.1,0.045,1.96584110594962e-157,"Brain","VAMP3","No",NA
"UBA1",3.21074517157848e-162,0.123530292949802,0.133,0.066,2.040781738507e-157,"Brain","UBA1","No",NA
"ERBB2IP.1",3.25750162918817e-162,-0.0103353887767712,0.248,0.145,2.07050061052829e-157,"Brain","ERBB2IP","No",NA
"GNB2",4.08860694617336e-162,0.106995917595799,0.129,0.063,2.59875946105725e-157,"Brain","GNB2","No",NA
"HSP90AB1.1",4.59927758270814e-162,0.0134293970188004,0.288,0.174,2.92334682434512e-157,"Brain","HSP90AB1","No",NA
"TMEM30A",1.23396528632572e-161,0.0403244515613541,0.129,0.063,7.84320675641489e-157,"Brain","TMEM30A","No",NA
"TMSB10.1",1.39477613126405e-161,0.09118750351699,0.576,0.39,8.86533656792743e-157,"Brain","TMSB10","No",NA
"PTPN14.1",1.40244538457536e-161,-0.0278753714345938,0.182,0.099,8.91408310889945e-157,"Brain","PTPN14","No",NA
"ATXN7L1",1.4617946751726e-161,0.0606430404526379,0.139,0.07,9.29131313486454e-157,"Brain","ATXN7L1","No",NA
"SMTN",1.70694209852452e-161,0.0597290795953935,0.123,0.059,1.08494946724317e-156,"Brain","SMTN","No",NA
